ID Number,Name,Fed,Sex,Title,WTit,OTit,FOA,Rating,Gms,K,B-day,Flag
8711135,Ngambi Victor,ZAM,M,,NA,,1883,AUG25,14,20,1976,
8731390,Ngandu Norie Lucy,ZAM,F,,,,1524,AUG25,0,40,1998,w
8713197,Ngobola Frank,ZAM,M,,,,1930,AUG25,0,20,1989,i
8707138,Ngoma Sobuza,ZAM,M,,,,1898,AUG25,0,20,1984,i
8708266,Ngomi Henry Chambula,ZAM,M,,,,1898,AUG25,0,20,1986,i
8701890,Ngonga Bornface,ZAM,M,,,,2097,AUG25,0,20,1987,i
8707278,Ngulube Stanley,ZAM,M,,,,1899,AUG25,0,20,1964,i
8704422,"Ngwale, Philimino",ZAM,M,,,,1816,AUG25,0,20,1961,i
8707260,Njovu Kondwelani,ZAM,M,,,,1857,AUG25,13,20,1976,
8722803,Nkhata Henry,ZAM,M,,,,1963,AUG25,0,40,1989,i
8733694,Nkhoma Izrael,ZAM,M,,,,1725,AUG25,0,40,2002,
8707286,Nkhupi Robert,ZAM,M,,,,1772,AUG25,6,20,1975,
8718610,Nkwanda Jonathan,ZAM,M,,,,1941,AUG25,0,40,1988,
8714525,Nosiku Muyunda,ZAM,M,,,,1830,AUG25,0,20,1978,i
8700532,"Nsakanya, Chanda",ZAM,M,,LSI,,2072,AUG25,0,20,1974,i
8707367,Nshikokola Precious,ZAM,F,,,,1524,AUG25,0,20,1989,wi
8703450,"Nshikokola, Mutailenu",ZAM,M,FM,,,1845,AUG25,0,20,2001,i
8700567,"Nyimbili, Dalington",ZAM,M,CM,,,2062,AUG25,0,20,1996,i
8704139,"Nyirenda, Alick",ZAM,M,,,,2016,AUG25,7,20,1992,
8707545,Omaling Oogu,ZAM,M,,,,1885,AUG25,8,20,1995,
8728143,Omar Rafik,ZAM,M,,,,1655,AUG25,0,40,2000,i
8703523,"Palatema, Yvonne",ZAM,F,,,,1634,AUG25,0,40,1993,w
8703531,"Patrick, Linda",ZAM,M,,,,1893,AUG25,0,20,2001,
